Kepler ID,KOI Name,Kepler Disposition,NExScI Disposition,RA (J2000),Dec (J2000),Time of Transit Epoch,Period,Transit Depth,Duration,Ingress Duration,Impact Parameter,Inclination,Semi-major Axis,Eccentricity,Long of Periastron,r/R,a/R,Planet Radius,Teq,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass,Age,Provenance,Quarters,Transit Number,KOI count,Binary Discrimination,Transit Model,Transit Model SNR,Transit Model DOF,Transit Model chisq,Last vet Update,,,
integer,string,string,string,ra,dec,double,double,real,double,double,float,float,float,real,float,float,float,float,integer,integer,float,float,float,float,float,string,string,integer,integer,float,string,real,float,float,datetime,,,
9209183,K04623.01,FALSE POSITIVE,FALSE POSITIVE,19 10 15.044,+45 40 44.43,173.05,186.5445,298,11.1,0.2,0,90,0.657,0,,0.016,125,1.8,342,,,,1.031,,,,,5,1,0.405,mandel-agol_geometric_transit_model,7.6,313.27,283.06,7/31/13 0:00,,,
9209624,K02443.01,CANDIDATE,CANDIDATE,19 11 11.565,+45 39 24.16,136.4876,6.79165,115,2.9972,,0.48,88.24,0.073,0,,0.01,15.4,1.2,1076,6314,4.42,,1.09,1.13,1.01,Pinsonneault,,,2,,Mandel and Agol (2002, ApJ,580, 171),20.1,,1.04,10/25/13 0:00
9209624,K02443.02,CANDIDATE,CANDIDATE,19 11 11.565,+45 39 24.16,142.224,11.83728,82,3.5081,,0.52,88.81,0.106,0,,0.009,22.3,1.02,893,6314,4.42,,1.09,1.13,1.01,Pinsonneault,,,2,,Mandel and Agol (2002, ApJ,580, 171),12.7,,0.96,10/25/13 0:00
9210387,K02416.01,CANDIDATE,CANDIDATE,19 12 49.834,+45 41 00.52,131.5753,5.90577,190,2.4728,,0.91,83.65,0.064,0,,0.016,8.3,1.55,990,5938,4.52,,0.92,1.02,0.5,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),16.5,,1.14,10/25/13 0:00
9210823,K00090.01,FALSE POSITIVE,FALSE POSITIVE,19 13 45.967,+45 36 32.40,135.72095,0.82820711,431,1.9009,,0.026,89.38,0.017,0,,0.018,3.533,3.3,2506,5796,4.03,,1.63,1.03,8.5,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),227.9,,7.43,10/25/13 0:00
9214713,K00422.01,CANDIDATE,CANDIDATE,19 21 33.560,+45 39 55.18,250.63352,480,16409,8.2375,,0.677,89.95,1.24,0,,0.125,400,15,259,6242,4.4,,1.1,1.104,1.99,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),379,,2.42,10/25/13 0:00
9214942,K01403.01,CANDIDATE,CANDIDATE,19 21 55.188,+45 36 02.52,141.7189,18.75444,947,3.1591,,0.7,88.81,0.117,0,,0.03,34,1.89,428,4373,4.7,,0.575,0.606,13.6,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),37.3,,1.19,10/25/13 0:00
9216775,K04513.01,CANDIDATE,CANDIDATE,19 25 00.066,+45 39 18.26,132.8689,3.91789,109,2.51,0.1,0.9,82,0.047,0,,0.011,6,0.98,1008,,,,0.802,,,,,253,1,0.728,mandel-agol_geometric_transit_model,9.2,3387.25,2839.1,7/31/13 0:00,,,
9220612,K04059.01,FALSE POSITIVE,FALSE POSITIVE,19 31 10.400,+45 37 41.74,132.201,0.9791922,147,1.57,0.34,0.971,46,0.018,0,,0.015,1.41,1.26,1527,,,,0.762,,,,,998,1,0.993,mandel-agol_geometric_transit_model,14,8846.19,7420.84,9/5/13 0:00,,,
9221517,K02281.01,CANDIDATE,CANDIDATE,19 32 31.465,+45 39 48.78,132.51822,0.7698541,114,1.0696,,0.65,81.36,0.015,0,,0.01,4.3,0.84,1585,5088,4.57,,0.75,0.753,12.4,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),35,,1.26,10/25/13 0:00
9221528,K03355.01,CANDIDATE,CANDIDATE,19 32 32.183,+45 37 36.73,144.791,16.2956,256,4.9,0.1,0.6,88,0.129,0,,0.015,21,1.7,741.2,,,,1.039,,,,,49,1,0.283,mandel-agol_geometric_transit_model,10.4,1125.05,1039.26,6/27/13 0:00,,,
9222516,K04492.01,FALSE POSITIVE,FALSE POSITIVE,19 34 07.192,+45 39 51.59,131.8852,0.639384,52,0.655,0.005,0.4,87,0.016,0,,0.007,7,0.9,2555,,,,1.203,,,,,1525,1,0.902,mandel-agol_geometric_transit_model,11.9,7373.85,5867.98,7/31/13 0:00,,,
9225395,K02107.01,CANDIDATE,CANDIDATE,19 38 16.648,+45 40 16.54,175.993,81.317,712,5.7922,,0.42,89.95,0.357,0,,0.025,100,2.2,371,5582,4.58,,0.81,0.918,0.4,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),25.4,,1.08,10/25/13 0:00
9226339,K03477.01,FALSE POSITIVE,FALSE POSITIVE,19 39 40.078,+45 40 50.44,132.2271,21.46147,123,3.29,0.06,0.6,89,0.152,0,,0.011,39,1.5,755,,,,1.239,,,,,46,1,0.877,mandel-agol_geometric_transit_model,10.4,742.43,629.7,7/31/13 0:00,,,
9229657,K02491.01,CANDIDATE,CANDIDATE,19 44 18.164,+45 37 37.42,131.6823,2.668362,253,2.5356,,0.66,83.65,0.037,0,,0.015,6.2,1.44,1230,5782,4.55,,0.86,0.969,0.4,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),26.2,,1.18,10/25/13 0:00
9230021,K03429.01,CANDIDATE,CANDIDATE,19 44 47.073,+45 38 03.59,144.421,15.82774,314,2.66,0.1,0.7,89,0.126,0,,0.017,34,1.9,709.9,,,,1.027,,,,,46,3,0.838,mandel-agol_geometric_transit_model,8.4,748.52,561.68,7/31/13 0:00,,,
9230021,K03429.02,CANDIDATE,CANDIDATE,19 44 47.073,+45 38 03.59,135.428,8.74188,279,4.07,0.1,0,90,0.085,0,,0.015,17,1.7,865.2,,,,1.027,,,,,89,3,0.27,mandel-agol_geometric_transit_model,12.5,1901.03,1567.22,6/6/13 0:00,,,
9230021,K03429.03,FALSE POSITIVE,FALSE POSITIVE,19 44 47.073,+45 38 03.59,157.716,26.93768,254,5,0.1,0,89,0.179,0,,0.015,36,1.7,594.6,,,,1.027,,,,,25,3,0.936,mandel-agol_geometric_transit_model,6.6,744.01,604.32,7/31/13 0:00,,,
9240664,K04338.01,FALSE POSITIVE,FALSE POSITIVE,19 56 49.600,+45 38 43.69,141.404,10.784429,221,1,0.08,0.9,88.7,0.113,0,,0.016,39,6.8,1435,,,,3.784,,,,,90,1,0.575,mandel-agol_geometric_transit_model,11.9,531.4,419.47,7/31/13 0:00,,,
9244508,K02830.01,CANDIDATE,CANDIDATE,20 01 22.573,+45 37 23.59,168.0413,40.52797,401,10.7143,,0.94,84.8,0.238,0,,0.024,9.9,2.6,560,6182,4.47,,1,1.1,0.3,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),41,,1.56,10/25/13 0:00
9244756,K01969.01,CANDIDATE,CANDIDATE,20 01 40.203,+45 36 19.86,145.0395,16.34357,816,5.3402,,0.029,89.95,0.123,0,,0.026,24,2.33,647,5640,4.57,,0.83,0.935,0.6,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),47.7,,1.21,10/25/13 0:00
9264949,K01405.01,CANDIDATE,CANDIDATE,18 54 17.813,+45 44 05.27,186.3096,11.41904,541,4.3156,,0.4,88.81,0.102,0,,0.021,19,2.37,859,6188,4.47,,1.01,1.098,0.3,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),24.9,,1.06,10/25/13 0:00
9266431,K00704.01,CANDIDATE,CANDIDATE,18 57 32.681,+45 43 10.96,185.1393,18.396319,694,2.8644,,0.909,87.66,0.128,0,,0.029,23.7,2.8,629,5444,4.47,,0.88,0.834,10.9,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),83.3,,0.91,10/25/13 0:00
9267996,K03431.01,FALSE POSITIVE,FALSE POSITIVE,19 00 53.416,+45 42 31.46,138.6203,19.59913,421,7.27,0.2,0.4,89,0.144,0,,0.019,19,1.9,673,,,,0.932,,,,,49,1,0.644,mandel-agol_geometric_transit_model,16.3,1964.05,1798.77,7/31/13 0:00,,,
9269042,K02397.01,CANDIDATE,CANDIDATE,19 03 17.358,+45 42 42.81,142.0399,12.00095,460,3.3142,,0.61,88.24,0.096,0,,0.02,22.6,1.68,653,5275,4.6,,0.76,0.825,3.8,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),23.4,,1.05,10/25/13 0:00
9269281,K01398.01,CANDIDATE,CANDIDATE,19 03 52.288,+45 44 20.66,354.9962,5.823445,852,2.5802,,0.931,83.08,0.064,0,,0.033,7.8,3.3,923,5542,4.53,,0.91,1.03,,KIC,,,1,,Mandel and Agol (2002, ApJ,580, 171),41.1,,1,10/25/13 0:00
9271752,K01406.01,CANDIDATE,CANDIDATE,19 09 48.669,+45 42 15.84,136.9252,11.361168,593,4.3122,,0.854,85.94,0.103,0,,0.025,11.5,2.9,871,6243,4.46,,1.03,1.12,0.3,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),64.5,,1.38,10/25/13 0:00
9272070,K04126.01,CANDIDATE,CANDIDATE,19 10 32.512,+45 42 57.82,135.8851,8.10503,242,4.46,0.1,0.6,87,0.082,0,,0.015,11,1.7,965,,,,1.015,,,,,127,1,0.493,mandel-agol_geometric_transit_model,14.3,3020.8,2469.12,6/6/13 0:00,,,
9277210,K02268.01,FALSE POSITIVE,FALSE POSITIVE,19 21 13.550,+45 45 03.35,132.76805,4.94440412,24,17.5425,,0.316,81.36,0.064,0,,0.004,2.128,0.67,1402,6805,4.307,,1.396,1.442,,J-K,,,1,,Mandel and Agol (2002, ApJ,580, 171),13.7,,0.98,10/25/13 0:00
9277896,K01632.01,CANDIDATE,CANDIDATE,19 22 22.097,+45 44 13.71,133.8367,4.59492,101,2.9439,,0.69,85.37,0.057,0,,0.01,8.9,1.36,1341,6454,4.31,,1.26,1.18,2.38,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),30.6,,1.09,10/25/13 0:00
9278216,K04710.01,CANDIDATE,CANDIDATE,19 22 57.048,+45 43 31.33,135.7459,9.45302,228,2.53,0.03,0,90,0.088,0,,0.014,29,1.4,857,,,,0.931,,,,,101,1,0.076,mandel-agol_geometric_transit_model,8,1653.24,1329.5,7/31/13 0:00,,,
9278553,K01385.01,CANDIDATE,CANDIDATE,19 23 32.051,+45 45 57.13,139.08426,18.6100931,61765,5.2165,,1.3,87.09,0.141,0,,0.6,25.5,64,708,6110,4.49,,0.97,1.069,0.3,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),276.7,,149.39,10/25/13 0:00
9278725,K02223.01,CANDIDATE,CANDIDATE,19 23 48.852,+45 43 10.30,132.32229,1.1044547,430,1.101,,0.56,85.37,0.019,0,,0.019,6.6,1.54,1362,4994,4.58,,0.726,0.729,13.9,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),46.6,,1.16,10/25/13 0:00
9279354,K02060.01,CANDIDATE,CANDIDATE,19 24 53.840,+45 46 41.13,132.0453,2.800131,689,1.0267,,0.81,86.52,0.034,0,,0.027,13.1,1.99,933,4781,4.63,,0.666,0.686,13.8,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),42.2,,1.01,10/25/13 0:00
9279669,K00585.01,CANDIDATE,CANDIDATE,19 25 25.115,+45 44 52.43,171.5584,3.72218,783,2.0443,,0.72,85.94,0.046,0,,0.028,10.2,2.48,1050,5624,4.57,,0.82,0.93,0.5,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),75.5,,1.17,10/25/13 0:00
9280239,K03975.01,CANDIDATE,CANDIDATE,19 26 20.442,+45 42 56.84,135.4816,364.7396,1454,11.4,0.4,0.2,90,0.853,0,,0.034,248,2.5,166.8,,,,0.688,,,,,3,1,0.261,mandel-agol_geometric_transit_model,15.1,190.15,163.22,7/31/13 0:00,,,
9282762,K04113.01,FALSE POSITIVE,FALSE POSITIVE,19 30 25.657,+45 42 05.07,132.0593,1.332567,153,2.88,0.03,0,87,0.024,0,,0.011,4,1.2,1675,,,,0.952,,,,,707,1,0.596,mandel-agol_geometric_transit_model,14,11546.92,9514.07,9/5/13 0:00,,,
9282769,K03959.01,FALSE POSITIVE,FALSE POSITIVE,19 30 26.323,+45 42 31.97,132.0604,1.332527,48.4,3.6,0.02,0,87,0.025,0,,0.006,2.8,0.91,2042,,,,1.307,,,,,733,1,0.701,mandel-agol_geometric_transit_model,16.7,14536.3,14139.48,9/5/13 0:00,,,
9283156,K02657.01,CANDIDATE,CANDIDATE,19 31 02.820,+45 43 38.07,132.8469,5.224152,52,2.8363,,0.56,87.09,0.057,0,,0.007,11.8,0.6,918,5544,4.59,,0.8,0.909,0.6,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),13.8,,1.2,10/25/13 0:00
9285265,K03410.01,CANDIDATE,CANDIDATE,19 34 31.143,+45 44 26.34,133.281,16.58598,239,7,0.1,0.5,88,0.127,0,,0.014,16,1.4,680,,,,0.883,,,,,58,1,0.171,mandel-agol_geometric_transit_model,11.5,2220.34,1804.18,7/31/13 0:00,,,
9285568,K04241.01,FALSE POSITIVE,FALSE POSITIVE,19 34 58.381,+45 45 41.72,132.4404,2.553185,202,1.96,0.21,0.93,77,0.037,0,,0.016,4.1,1.15,1071.2,,,,0.658,,,,,304,1,0.713,mandel-agol_geometric_transit_model,12.2,3856.15,3101.98,9/12/13 0:00,,,
9286088,K04318.01,CANDIDATE,CANDIDATE,19 35 45.198,+45 43 08.48,138.3807,14.81627,91.2,4.81,0.05,0.4,89,0.128,0,,0.009,22,1.34,968,,,,1.371,,,,,64,1,0.809,mandel-agol_geometric_transit_model,9.8,1791.15,1467.09,6/6/13 0:00,,,
9288237,K03114.01,FALSE POSITIVE,FALSE POSITIVE,19 38 52.024,+45 46 52.57,135.3107,7.491341,37,6.4821,,0.92,74.48,0.077,0,,0.007,3.5,0.78,1001,6197,4.45,,1.03,1.09,1,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),18.4,,1.15,10/25/13 0:00
9288786,K01390.01,FALSE POSITIVE,FALSE POSITIVE,19 39 39.807,+45 47 01.94,134.50792,1.74410132,10531,1.5585,,0.73,83.65,0.024,0,,0.103,6.81,6.36,923,4315,4.71,,0.564,0.594,14,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),338.3,,1.35,10/25/13 0:00
9289704,K02222.01,CANDIDATE,CANDIDATE,19 40 59.363,+45 45 26.64,157.813,34.1323,596,9.3297,,0.794,87.66,0.249,0,,0.025,18.1,4.33,852,7644,4.284,,1.589,1.772,,J-K,,,1,,Mandel and Agol (2002, ApJ,580, 171),7.8,,1.2,10/25/13 0:00
9291039,K03230.01,FALSE POSITIVE,FALSE POSITIVE,19 42 52.661,+45 44 51.21,134.2253,8.80865,57,14.8,0.1,0,90,0.087,0,,0.007,5,1.38,1208,,,,1.825,,,,,113,1,0.898,mandel-agol_geometric_transit_model,19.4,9258.16,7755.57,7/31/13 0:00,,,
9291378,K03776.01,FALSE POSITIVE,FALSE POSITIVE,19 43 19.219,+45 47 23.36,135.1598,3.796433,2793,7.832,3.53,0.953,57.2,0.049,0,,0.065,1.757,6.18,1100.3,,,,0.875,,,,,204,1,0.768,mandel-agol_geometric_transit_model,92,6785.42,10563.06,7/31/13 0:00,,,
9300285,K00705.01,FALSE POSITIVE,FALSE POSITIVE,19 53 48.765,+45 44 45.96,170.18791,1.01267301,1349,2.214,,0.32,84.22,0.021,0,,0.034,3.23,5.1,2376,6662,4.26,,1.37,1.26,1.89,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),273.1,,1.71,10/25/13 0:00
9301506,K03047.01,FALSE POSITIVE,FALSE POSITIVE,19 55 09.119,+45 46 27.19,131.7568,0.3026108,189,0.9711,,0.71,65.89,0.008,0,,0.014,1.75,1.22,2194,4901,4.55,,0.82,0.88,,KIC,,,1,,Mandel and Agol (2002, ApJ,580, 171),25.1,,1.11,10/25/13 0:00
9302543,K04272.01,FALSE POSITIVE,FALSE POSITIVE,19 56 20.779,+45 46 36.56,131.7459,1.214822,207,3.8,0.07,0.5,76,0.027,0,,0.014,2.1,5,3299,,,,3.35,,,,,809,1,0.817,mandel-agol_geometric_transit_model,11.7,17115.64,12828.58,7/31/13 0:00,,,
9304101,K02067.01,CANDIDATE,CANDIDATE,19 58 11.880,+45 46 11.10,142.0029,13.24514,153,4.2257,,0.29,89.38,0.118,0,,0.011,23.2,2.87,1097,5570,3.79,,2.35,1.24,4.6,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),41.4,,1.03,10/25/13 0:00
9305012,K04416.01,FALSE POSITIVE,FALSE POSITIVE,19 59 20.793,+45 46 50.63,160.0055,56.90401,1328,2.1,0.1,0,90,0.29,0,,0.033,213,3.6,473.8,,,,1,,,,,6,1,0.637,mandel-agol_geometric_transit_model,9.7,45.3,54.36,7/31/13 0:00,,,
9305831,K00204.01,CANDIDATE,CONFIRMED,20 00 24.565,+45 45 43.70,133.37835,3.246732,6855,3.0258,,0.285,88.24,0.04,0,,0.075,8.5,7.1,1118,5442,4.48,,0.87,0.837,10.2,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),863.7,,1.3,10/25/13 0:00
9307105,K03304.01,FALSE POSITIVE,FALSE POSITIVE,20 01 57.854,+45 47 48.87,135.2765,13.543776,6130,6.05,3.027,1,83.7,0.107,0,,0.133,9.11,11.4,651,,,,0.782,,,,,74,1,0.921,mandel-agol_geometric_transit_model,93.4,2304.67,5341.41,9/12/13 0:00,,,
9307509,K02096.01,CANDIDATE,CANDIDATE,20 02 28.726,+45 47 20.12,139.1636,9.76283,504,3.137,,0.62,88.24,0.081,0,,0.021,19.3,1.7,661,4999,4.58,,0.73,0.73,14,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),25.2,,1.35,10/25/13 0:00
9307966,K04910.01,FALSE POSITIVE,FALSE POSITIVE,20 03 02.153,+45 43 04.37,132.4914,3.374869,52.4,3.04,0.02,0,89,0.045,0,,0.007,9,0.7,1278,,,,1,,,,,289,1,0.008,mandel-agol_geometric_transit_model,7,5477.66,4569.45,7/31/13 0:00,,,
9328641,K03400.01,FALSE POSITIVE,FALSE POSITIVE,18 59 24.390,+45 51 48.64,133.0997,33.32383,829,10.99,0.3,0.4,89,0.189,0,,0.026,22,2.57,517,,,,0.894,,,,,29,1,0.267,mandel-agol_geometric_transit_model,13.9,1642.38,1519.9,7/31/13 0:00,,,
9334289,K00934.01,CANDIDATE,CANDIDATE,19 12 39.529,+45 48 59.43,173.0101,5.826659,1510,3.1739,,0.807,84.8,0.064,0,,0.04,9.2,4,994,5956,4.52,,0.92,1.021,0.3,Pinsonneault,,,3,,Mandel and Agol (2002, ApJ,580, 171),86.7,,1.18,10/25/13 0:00
9334289,K00934.02,CANDIDATE,CANDIDATE,19 12 39.529,+45 48 59.43,142.5442,12.41211,568,3.4349,,0.863,86.52,0.106,0,,0.025,15.3,2.52,772,5956,4.52,,0.92,1.021,0.3,Pinsonneault,,,3,,Mandel and Agol (2002, ApJ,580, 171),25.6,,1.3,10/25/13 0:00
9334289,K00934.03,CANDIDATE,CANDIDATE,19 12 39.529,+45 48 59.43,147.1275,18.74656,749,4.0089,,0.861,87.66,0.139,0,,0.029,20.1,2.89,674,5956,4.52,,0.92,1.021,0.3,Pinsonneault,,,3,,Mandel and Agol (2002, ApJ,580, 171),27.8,,1.02,10/25/13 0:00
9334893,K02298.01,CANDIDATE,CANDIDATE,19 13 49.453,+45 48 07.63,141.7614,16.66733,196,3.4167,,0.55,88.81,0.114,0,,0.013,32,1,539,4924,4.6,,0.7,0.715,13.7,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),21.5,,1.2,10/25/13 0:00
9334893,K02298.02,FALSE POSITIVE,FALSE POSITIVE,19 13 49.453,+45 48 07.63,150.6824,31.80558,207,3.95,0.06,0,90,0.176,0,,0.013,57,1,434,,,,0.703,,,,,31,1,0.104,mandel-agol_geometric_transit_model,9.9,506.69,373.92,9/12/13 0:00,,,
9336200,K02242.01,CANDIDATE,CANDIDATE,19 16 35.332,+45 51 58.25,133.1534,1.755846,357,1.8073,,0.26,88.24,0.028,0,,0.017,7.3,1.51,1313,5545,4.58,,0.81,0.91,0.6,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),28.8,,1.16,10/25/13 0:00
9345819,K04615.01,FALSE POSITIVE,FALSE POSITIVE,19 32 51.394,+45 49 33.49,131.994,1.045879,122,1.6,0.8,1,15,0.021,0,,0.021,1.034,2.3,1926,,,,1.026,,,,,903,1,1,mandel-agol_geometric_transit_model,11.6,9614.73,7649.92,9/5/13 0:00,,,
9345933,K03264.01,CANDIDATE,CANDIDATE,19 33 02.168,+45 50 14.81,134.7471,13.01507,385,3.7,0.3,0.88,86.4,0.096,0,,0.021,14,1.6,571,,,,0.684,,,,,75,1,0.807,mandel-agol_geometric_transit_model,8.6,1582.73,1299.62,6/27/13 0:00,,,
9346253,K01388.01,FALSE POSITIVE,FALSE POSITIVE,19 33 32.790,+45 52 12.97,150.45122,34.0645692,31171,9.3289,,0.361,89.38,0.213,0,,0.161,30.21,17.8,598,6204,4.47,,1.02,1.1,0.3,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),1563.6,,4.45,10/25/13 0:00
9347009,K01971.01,CANDIDATE,CANDIDATE,19 34 43.660,+45 49 03.21,133.2639,19.3296,978,3.901,,0.6,88.81,0.128,0,,0.029,32,2.14,497,4941,4.67,,0.67,0.756,1,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),36.9,,0.74,10/25/13 0:00
9347899,K00935.01,CANDIDATE,CONFIRMED,19 36 05.522,+45 51 11.09,180.0053,20.861145,1954,5.6634,,0.833,87.09,0.158,0,,0.045,17.8,5.7,775,6514,4.4,,1.15,1.208,0.28,Pinsonneault,,,4,,Mandel and Agol (2002, ApJ,580, 171),110.2,,1.05,10/25/13 0:00
9347899,K00935.02,CANDIDATE,CONFIRMED,19 36 05.522,+45 51 11.09,141.1925,42.63188,1643,6.7766,,0.855,88.24,0.254,0,,0.042,28.7,5.3,611,6514,4.4,,1.15,1.208,0.28,Pinsonneault,,,4,,Mandel and Agol (2002, ApJ,580, 171),75.5,,3.03,10/25/13 0:00
9347899,K00935.03,CANDIDATE,CANDIDATE,19 36 05.522,+45 51 11.09,134.9397,87.6472,1088,9.2599,,0.811,88.81,0.411,0,,0.033,46.3,4.2,480,6514,4.4,,1.15,1.208,0.28,Pinsonneault,,,4,,Mandel and Agol (2002, ApJ,580, 171),46.4,,0.95,10/25/13 0:00
9347899,K00935.04,CANDIDATE,CANDIDATE,19 36 05.522,+45 51 11.09,142.5027,9.61686,232,3.4127,,0.889,85.37,0.094,0,,0.016,10.62,1.96,1005,6514,4.4,,1.15,1.208,0.28,Pinsonneault,,,4,,Mandel and Agol (2002, ApJ,580, 171),12.7,,1.66,10/25/13 0:00
9349482,K02020.01,CANDIDATE,CANDIDATE,19 38 22.991,+45 52 30.11,187.0429,110.9655,1324,13.4156,,0.858,88.81,0.391,0,,0.039,37,2.6,254,4580,4.67,,0.618,0.645,13.9,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),59.1,,1.11,10/25/13 0:00
9349757,K03348.01,CANDIDATE,CANDIDATE,19 38 46.575,+45 52 00.62,132.915,36.43321,440,4.1,0.1,0,90,0.215,0,,0.019,66,2.3,588,,,,1.069,,,,,27,1,0.244,mandel-agol_geometric_transit_model,11.5,619.65,509.23,6/6/13 0:00,,,
9351316,K02078.01,CANDIDATE,CANDIDATE,19 41 00.278,+45 50 34.70,137.8811,18.78423,857,3.0348,,0.62,88.81,0.116,0,,0.028,39,1.73,420,4317,4.71,,0.565,0.595,14,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),37.6,,1.56,10/25/13 0:00
9351316,K02078.02,CANDIDATE,CANDIDATE,19 41 00.278,+45 50 34.70,176.5023,161.5147,2053,6.12,0.24,0,90,0.488,0,,0.04,209,2.5,204.9,,,,0.565,,,,,7,1,0.241,mandel-agol_geometric_transit_model,16.1,216.19,142.46,6/6/13 0:00,,,
9351920,K02129.01,CANDIDATE,CANDIDATE,19 41 51.211,+45 48 45.86,135.6727,8.79631,331,3.5164,,0.47,88.24,0.085,0,,0.017,17.2,1.77,900,6071,4.5,,0.96,1.058,0.3,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),29.8,,1.38,10/25/13 0:00
9353314,K01900.01,CANDIDATE,CANDIDATE,19 43 37.573,+45 48 32.83,131.8811,5.18498,416,2.412,,0.923,82.51,0.05,0,,0.024,7.3,1.51,674,4450,4.69,,0.59,0.62,13.9,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),46.7,,1.21,10/25/13 0:00
9353742,K03867.01,CANDIDATE,CANDIDATE,19 44 12.971,+45 49 37.38,131.67408,0.9387678,305,1.288,0.06,0.81,76,0.019,0,,0.018,3.4,1.69,1736,,,,0.863,,,,,1041,1,1,mandel-agol_geometric_transit_model,39.7,8291.95,6920.93,6/6/13 0:00,,,
9364290,K02374.01,CANDIDATE,CANDIDATE,19 56 32.681,+45 52 11.75,136.3647,5.26226,182,3.2174,,0.49,87.66,0.057,0,,0.012,11.1,1.35,1038,5624,4.38,,1,0.874,11.3,Pinsonneault,,,2,,Mandel and Agol (2002, ApJ,580, 171),21.3,,1.4,10/25/13 0:00
9364290,K02374.02,CANDIDATE,CANDIDATE,19 56 32.681,+45 52 11.75,137.5297,12.16262,308,1.927,,0.938,87.09,0.099,0,,0.021,19.4,2.25,787,5624,4.38,,1,0.874,11.3,Pinsonneault,,,2,,Mandel and Agol (2002, ApJ,580, 171),16.9,,0.91,10/25/13 0:00
9364609,K02137.01,CANDIDATE,CANDIDATE,19 56 56.865,+45 50 04.93,141.5007,14.97441,267,2.4781,,0.85,88.24,0.115,0,,0.017,26,2.81,871,5469,4.04,,1.5,0.907,13.9,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),27.3,,0.95,10/25/13 0:00
9366617,K04215.01,CANDIDATE,CANDIDATE,19 59 26.836,+45 49 38.46,137.238,26.54914,150,7.9,0.1,0,90,0.183,0,,0.011,26,2.7,841,,,,2.229,,,,,38,1,0.053,mandel-agol_geometric_transit_model,12.4,1658.63,1496.7,6/27/13 0:00,,,
9366886,K02901.01,FALSE POSITIVE,FALSE POSITIVE,19 59 45.425,+45 49 59.56,131.5647,0.6335112,180,1.3143,,0.29,85.37,0.012,0,,0.012,3.6,0.77,1323,4349,4.7,,0.571,0.601,14,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),25.1,,1.07,10/25/13 0:00
9366988,K03597.01,FALSE POSITIVE,FALSE POSITIVE,19 59 53.174,+45 48 42.96,132.11962,1.21900303,90668,2.4529,0.7504,0.574,82.48,0.023,0,,0.289,4.385,42.265,1900.6,,,,1.338,,,,,342,1,1,mandel-agol_geometric_transit_model,1230.3,4283.95,17346.81,7/31/13 0:00,,,
9366989,K01785.01,FALSE POSITIVE,FALSE POSITIVE,19 59 53.240,+45 48 35.06,132.09973,1.21903358,10870,2.03,,0.82,73.91,0.021,0,,0.111,2.945,13.3,1808,5669,4.31,,1.1,0.89,12.2,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),361.7,,17.4,10/25/13 0:00
